recording_id,label,t_ms,ax,ay,az,gx,gy,gz
369,wave,340,0.11282,-0.41732,0.98523,3.734,1.72,78.747
369,wave,360,0.06541,-0.37017,0.84981,4.936,2.21,100.684
369,wave,380,0.00726,-0.17339,0.9028,-0.262,-3.843,99.422
369,wave,400,-0.06149,-0.07978,0.84202,-1.078,-0.722,100.966
369,wave,420,0.07381,0.13871,0.94463,3.182,1.256,98.381
369,wave,440,0.00165,0.24745,0.87855,-2.0,-2.792,90.173
369,wave,460,0.07493,0.45536,0.9275,-1.716,-2.176,84.089
369,wave,480,0.0437,0.58207,0.83966,-3.023,2.952,73.876
369,wave,500,-0.03009,0.64811,0.96145,-2.451,-2.644,63.629
369,wave,520,0.02649,0.7338,0.84714,0.521,4.19,42.385
369,wave,540,-0.00167,0.81256,0.89842,5.599,0.432,25.295
369,wave,560,0.10748,0.79275,0.89837,-1.503,0.307,12.024
369,wave,580,-0.05708,0.84633,0.89751,2.819,-0.253,-13.743
369,wave,600,0.01171,0.89551,0.88051,-0.077,-2.445,-36.598
369,wave,620,0.07645,0.80121,0.89861,-0.359,-1.999,-43.372
369,wave,640,0.05418,0.64425,0.87156,1.486,1.209,-65.96
369,wave,660,0.00205,0.4521,0.84445,-2.356,-2.224,-74.468
369,wave,680,-0.00861,0.41117,0.87914,0.192,-4.853,-84.896
369,wave,700,0.02967,0.29731,0.88285,-1.358,3.747,-102.561
369,wave,720,0.09171,0.04302,0.94945,-5.894,-3.461,-108.707
369,wave,740,0.00171,-0.08223,0.88325,-0.728,-4.162,-99.333
369,wave,760,-0.01036,-0.18067,0.94066,-3.159,2.792,-98.995
369,wave,780,0.06403,-0.37757,0.88367,-4.053,1.377,-88.778
369,wave,800,-0.01975,-0.55642,0.92809,5.233,2.311,-83.913
369,wave,820,0.03243,-0.60038,0.93721,-2.821,-2.379,-64.856
369,wave,840,0.07156,-0.8035,0.96783,-1.545,4.818,-54.733
369,wave,860,0.01209,-0.84317,0.90194,0.63,-0.008,-35.347
369,wave,880,0.01668,-0.78421,0.95955,6.872,0.96,-15.887
369,wave,900,0.07723,-0.72873,0.90447,-4.414,2.674,10.564
369,wave,920,0.12577,-0.83044,0.81281,-3.177,2.561,28.405
369,wave,940,-0.0098,-0.74501,0.90105,0.984,0.734,43.769
369,wave,960,-0.09316,-0.77296,0.99551,1.384,-4.464,57.348
369,wave,980,-0.05718,-0.58784,0.95372,-1.301,1.797,76.296
370,wave,0,-0.00836,-0.66644,0.93003,-1.699,2.503,89.426
370,wave,20,-0.04726,-0.45007,0.99726,-1.648,-0.434,86.671
370,wave,40,-0.01697,-0.13786,0.85804,-1.996,-1.961,105.672
370,wave,60,0.00821,0.13479,0.88448,2.22,1.888,110.211
370,wave,80,-0.00481,0.38487,0.87173,-3.919,1.843,99.198
370,wave,100,-0.00614,0.47029,0.89043,1.532,2.705,68.165
370,wave,120,0.02024,0.72894,0.88772,4.701,-0.474,49.841
370,wave,140,-0.12019,0.84227,0.8342,5.031,-3.189,24.547
370,wave,160,-0.01063,0.928,0.91834,2.766,-0.516,-8.69
370,wave,180,0.01614,0.82478,0.79191,3.29,4.59,-47.329
370,wave,200,0.00937,0.58942,0.88312,6.813,-3.347,-67.946
370,wave,220,0.01738,0.49154,0.81303,-3.09,-1.883,-83.821
370,wave,240,-0.01484,0.20912,0.81675,0.279,-1.423,-99.833
370,wave,260,0.01391,0.01768,0.92086,1.863,-2.554,-117.767
370,wave,280,-0.12265,-0.38376,0.93335,-0.291,2.291,-97.899
370,wave,300,-0.08195,-0.5052,0.8778,-1.556,0.555,-74.736
370,wave,320,0.03346,-0.7089,0.86648,0.329,1.948,-64.992
370,wave,340,-0.03329,-0.8306,0.88561,0.432,0.341,-30.381
370,wave,360,-0.00085,-0.89998,0.91344,5.148,5.415,-0.574
370,wave,380,0.05413,-0.82193,0.88071,0.146,-2.69,34.599
370,wave,400,-0.0017,-0.74911,0.8844,-0.539,0.639,57.051
370,wave,420,-0.02709,-0.52549,1.01295,-3.775,1.743,85.72
370,wave,440,0.03033,-0.2786,0.88405,4.013,3.285,106.903
370,wave,460,0.05569,-0.07651,0.90926,7.148,0.472,104.528
370,wave,480,-0.00125,0.29915,0.96401,0.632,0.848,97.476
370,wave,500,-0.00358,0.4962,0.84355,1.105,6.016,83.565
370,wave,520,0.0313,0.62367,1.04136,-3.068,2.913,67.04
370,wave,540,0.00487,0.79655,0.93883,-3.295,3.952,40.262
370,wave,560,-0.08939,0.77582,0.97509,-1.91,2.536,6.418
370,wave,580,-0.00976,0.89341,0.8786,-0.206,2.733,-26.304
370,wave,600,-0.00261,0.77029,0.93049,6.65,0.996,-56.984
370,wave,620,0.04461,0.56222,0.9983,-1.948,-0.026,-77.345
370,wave,640,0.07649,0.34948,0.83103,-4.756,-4.819,-100.555
370,wave,660,0.00528,0.14962,0.93211,-5.742,-1.286,-106.326
370,wave,680,0.02981,-0.11619,0.88472,-2.391,1.143,-113.991
370,wave,700,0.02009,-0.33706,0.82876,-1.977,0.754,-86.096
370,wave,720,-0.00417,-0.63172,0.89437,1.58,-3.708,-77.215
370,wave,740,0.06705,-0.83034,0.81168,8.189,-8.181,-61.524
370,wave,760,-0.0492,-0.86534,0.86309,1.548,-4.092,-15.993
370,wave,780,0.0434,-0.87819,1.02556,-4.346,2.609,3.191
370,wave,800,0.01612,-0.88164,0.90072,3.387,-5.096,39.941
370,wave,820,-0.06955,-0.71026,0.83866,-1.357,-0.66,73.858
370,wave,840,0.0263,-0.37066,0.91896,-4.41,0.956,84.964
370,wave,860,-0.05333,-0.12122,0.9449,-1.641,0.674,111.264
370,wave,880,0.03378,0.05552,0.8614,-5.918,0.069,106.848
370,wave,900,-0.03123,0.33424,0.84645,-2.416,4.486,98.622
370,wave,920,-0.07024,0.59733,0.90283,-3.359,-1.94,91.33
370,wave,940,-0.03102,0.77862,0.92418,-1.658,3.086,56.189
370,wave,960,-0.04761,0.86588,0.92369,-1.163,-0.014,26.692
370,wave,980,-0.07279,0.83119,0.97831,1.341,1.62,-3.445
371,wave,0,-0.08544,-0.87121,0.85062,1.373,3.431,23.308
371,wave,20,-0.08793,-0.70283,0.93172,-0.991,0.543,67.445
371,wave,40,-0.076,-0.56796,0.94848,-5.236,0.634,80.644
371,wave,60,-0.06352,-0.3644,0.93525,0.303,1.071,96.864
371,wave,80,0.04893,-0.01233,0.83284,6.031,-2.983,102.522
371,wave,100,-0.07226,0.24951,0.85878,1.142,-0.15,88.85
371,wave,120,-0.10599,0.57555,0.83072,3.039,2.281,89.669
371,wave,140,-0.05292,0.74308,0.89054,1.539,0.212,68.214
371,wave,160,-0.0841,0.82538,0.87126,4.67,2.116,41.021
371,wave,180,-0.0056,0.85279,0.90803,-3.143,3.496,5.942
371,wave,200,-0.09363,0.85747,0.88306,-1.511,3.98,-37.119
371,wave,220,-0.13372,0.71887,0.90058,-4.08,-1.947,-62.108
371,wave,240,0.0362,0.60399,0.83234,-0.355,2.587,-78.062
371,wave,260,-0.00487,0.2998,0.93839,0.483,4.404,-101.225
371,wave,280,-0.05353,-0.03148,0.87982,-4.102,2.374,-101.572
371,wave,300,-0.02802,-0.28262,0.85707,-3.675,-0.41,-98.607
371,wave,320,-0.07647,-0.45106,0.94181,-0.614,1.952,-90.178
371,wave,340,-0.16425,-0.70142,0.91994,-3.114,-0.044,-74.16
371,wave,360,-0.02429,-0.92412,0.84285,3.397,-4.319,-37.582
371,wave,380,-0.07196,-0.92817,0.87945,7.197,3.301,-12.491
371,wave,400,-0.07061,-0.96739,0.92911,-1.926,-2.597,30.591
371,wave,420,-0.11335,-0.72614,0.93872,3.682,-2.085,55.178
371,wave,440,-0.09748,-0.52253,0.90501,2.063,0.349,79.398
371,wave,460,-0.14823,-0.35156,0.97256,3.207,-0.877,97.355
371,wave,480,-0.0423,-0.0761,0.88653,-0.116,0.297,106.555
371,wave,500,-0.12134,0.3094,0.90397,-2.509,5.648,99.53
371,wave,520,-0.15548,0.45551,0.89102,-5.794,0.405,97.417
371,wave,540,-0.11366,0.70677,0.90529,-3.727,-0.789,68.492
371,wave,560,-0.01657,0.77893,0.84408,-4.185,-0.026,35.802
371,wave,580,-0.08991,0.85072,0.79433,0.736,-0.372,7.051
371,wave,600,-0.117,0.76596,0.77082,-0.722,-4.903,-31.215
371,wave,620,-0.16851,0.8074,0.87949,1.251,1.193,-61.931
371,wave,640,-0.10595,0.58677,0.91512,2.065,0.406,-86.454
371,wave,660,-0.12787,0.33214,0.91403,-0.965,1.753,-100.092
371,wave,680,-0.08859,0.04231,0.9205,0.567,-6.761,-109.161
371,wave,700,0.04238,-0.24785,0.89473,-2.994,0.698,-102.973
371,wave,720,-0.02904,-0.39819,0.9139,-5.029,-2.128,-98.738
371,wave,740,-0.06502,-0.6884,0.97302,-3.14,5.135,-70.412
371,wave,760,-0.10667,-0.84173,0.81351,-0.778,-1.926,-37.633
371,wave,780,-0.08215,-0.90903,0.93842,1.567,0.88,-18.398
371,wave,800,-0.00677,-0.9155,0.97033,1.181,-4.499,18.173
371,wave,820,-0.01835,-0.71892,0.97147,1.469,-5.69,50.412
371,wave,840,-0.00656,-0.53665,0.86591,4.153,-0.008,81.581
371,wave,860,-0.10165,-0.29923,0.91619,4.484,-2.912,94.692
371,wave,880,-0.0718,-0.06375,0.88814,-1.006,-1.592,104.734
371,wave,900,-0.14459,0.18553,0.96728,0.226,-3.859,105.146
371,wave,920,-0.06568,0.40074,0.7661,7.379,1.835,83.211
371,wave,940,-0.06826,0.60866,0.89985,-0.437,-2.541,67.83
371,wave,960,-0.03337,0.82094,0.91275,-2.355,-4.187,43.591
371,wave,980,-0.03607,0.9277,0.87964,1.155,4.787,7.139
372,wave,0,0.06105,-0.65639,0.94127,0.633,1.743,10.725
372,wave,20,-0.03936,-0.62005,0.97265,-0.902,-0.903,43.627
372,wave,40,-0.03936,-0.54258,0.84423,-2.963,-1.688,54.364
372,wave,60,0.0592,-0.39503,0.8542,0.378,1.942,74.582
372,wave,80,-0.06147,-0.18566,0.88232,2.88,0.745,85.43
372,wave,100,-0.01678,-0.06768,0.89764,-3.464,-0.599,95.845
372,wave,120,0.03265,0.17031,0.92618,1.965,3.282,87.016
372,wave,140,-0.03519,0.27167,0.93098,-7.199,-4.193,79.933
372,wave,160,0.01672,0.47758,0.83642,1.617,-0.117,62.789
372,wave,180,-0.10464,0.61085,0.86502,-0.387,0.435,49.281
372,wave,200,0.0643,0.65948,0.96249,0.503,0.238,31.392
372,wave,220,0.10365,0.63513,0.86755,1.958,0.458,17.183
372,wave,240,-0.04901,0.66045,0.86028,1.514,-0.576,-7.631
372,wave,260,-0.02363,0.68743,0.86801,0.389,3.966,-17.763
372,wave,280,-0.06763,0.59256,0.93847,-1.48,3.933,-49.443
372,wave,300,0.08399,0.53714,1.01906,1.635,-2.432,-72.625
372,wave,320,-0.01278,0.31395,0.90123,0.177,-4.363,-79.876
372,wave,340,0.00521,0.0862,0.85162,1.021,-6.74,-84.836
372,wave,360,0.07944,-0.06325,0.85337,-1.313,2.815,-86.536
372,wave,380,0.04292,-0.14184,0.89673,6.122,-1.909,-88.256
372,wave,400,0.08467,-0.45389,0.99127,-2.867,2.579,-71.487
372,wave,420,0.0015,-0.494,0.8806,-0.086,4.641,-63.818
372,wave,440,-0.01767,-0.63085,0.90197,2.629,-3.333,-51.946
372,wave,460,0.00044,-0.75772,0.93297,2.472,-0.986,-20.888
372,wave,480,0.03585,-0.77306,0.89585,-2.273,1.482,-8.089
372,wave,500,0.02614,-0.69599,0.85601,-3.081,1.101,28.522
372,wave,520,0.09059,-0.5854,0.82432,3.522,0.406,42.747
372,wave,540,-0.03672,-0.45428,0.86601,-2.205,-0.85,50.695
372,wave,560,-0.06719,-0.45934,0.83184,3.746,3.704,78.52
372,wave,580,-0.0056,-0.21641,0.80872,-2.915,4.123,85.023
372,wave,600,-0.08572,0.00405,0.88542,-2.139,3.318,84.021
372,wave,620,-0.01067,0.08368,0.88461,-4.946,-4.904,81.733
372,wave,640,0.08265,0.32091,1.03046,0.661,1.771,79.796
372,wave,660,0.01518,0.48966,0.93228,-0.594,-3.34,64.994
372,wave,680,-0.0592,0.64233,0.9055,-5.504,3.951,48.154
372,wave,700,0.04857,0.78736,0.77784,-2.101,-1.724,35.506
372,wave,720,0.05498,0.71798,0.89028,1.515,0.924,8.537
372,wave,740,-0.02928,0.76902,0.87432,-1.76,4.802,-19.317
372,wave,760,0.00123,0.6525,0.95292,-2.15,0.834,-27.539
372,wave,780,0.01945,0.70675,0.81059,4.776,3.245,-57.546
372,wave,800,-0.00691,0.39056,0.88242,-0.459,-1.846,-62.05
372,wave,820,-0.04707,0.35718,0.88419,3.087,-1.285,-79.495
372,wave,840,0.03468,0.26188,0.89834,-0.669,-7.478,-92.323
372,wave,860,0.00538,-0.12402,0.81953,6.369,-3.094,-87.378
372,wave,880,0.08327,-0.26496,0.96705,-3.191,1.318,-87.056
372,wave,900,0.03739,-0.46817,0.84295,1.19,2.68,-71.021
372,wave,920,0.01705,-0.55976,0.98081,-6.775,2.311,-62.466
372,wave,940,0.05486,-0.67276,0.8977,1.738,-0.803,-35.781
372,wave,960,0.00921,-0.74215,0.89108,-1.248,2.647,-18.102
372,wave,980,-0.01784,-0.69928,0.86714,1.037,0.31,2.049
373,wave,0,0.02279,-0.26114,0.83513,1.12,-0.258,-108.208
373,wave,20,0.09771,-0.43923,0.97895,-4.96,4.611,-95.89
373,wave,40,0.109,-0.5989,0.8493,2.15,-2.42,-80.812
373,wave,60,-0.02693,-0.83591,0.9217,-1.561,3.972,-65.98
373,wave,80,0.05181,-0.86617,0.89106,3.394,2.787,-40.87
373,wave,100,0.13135,-0.95339,0.93973,3.389,-0.434,-15.798
373,wave,120,0.02446,-0.85905,0.89788,0.844,-1.316,19.452
373,wave,140,0.12688,-0.8901,0.98232,1.759,-0.662,29.629
373,wave,160,-0.00858,-0.78416,0.80627,-0.052,-1.81,63.441
373,wave,180,0.05993,-0.60068,0.91603,-1.111,-1.944,81.679
373,wave,200,-0.03545,-0.45693,0.92011,-4.814,-0.31,93.315
373,wave,220,-0.00764,-0.24679,0.92446,4.292,4.195,98.895
373,wave,240,0.12013,-0.10816,0.92776,0.077,2.522,106.153
373,wave,260,0.13543,0.08215,0.95184,-1.092,-0.797,109.717
373,wave,280,0.06986,0.48322,0.91378,-1.943,1.866,96.126
373,wave,300,0.09208,0.54971,0.84636,-0.892,-3.699,97.586
373,wave,320,0.16584,0.64859,0.91424,1.562,-3.693,69.57
373,wave,340,-0.02251,0.88854,0.91233,2.058,1.393,47.582
373,wave,360,0.0235,0.94457,0.91879,-0.386,2.737,33.262
373,wave,380,0.03033,0.95385,0.93827,-4.188,1.395,0.071
373,wave,400,-0.04682,0.8159,0.87192,-1.525,-1.627,-32.503
373,wave,420,0.04657,0.81322,0.89407,1.159,0.785,-44.829
373,wave,440,0.11026,0.78476,0.9427,1.701,3.786,-68.996
373,wave,460,0.08911,0.56899,0.92642,-2.75,1.666,-96.746
373,wave,480,0.17656,0.27035,0.92611,-0.88,4.394,-93.308
373,wave,500,-0.0589,0.05905,0.89846,-4.413,-1.599,-104.052
373,wave,520,-0.02985,-0.01199,0.93277,-3.653,0.081,-108.296
373,wave,540,0.0474,-0.2441,0.89032,-1.489,0.679,-110.699
373,wave,560,0.06131,-0.42946,0.84042,3.057,4.357,-99.62
373,wave,580,0.03571,-0.59977,1.02853,3.684,-1.692,-86.014
373,wave,600,0.09077,-0.67536,0.87068,3.99,-4.9,-64.715
373,wave,620,0.14607,-0.8224,0.99091,-1.884,2.038,-53.977
373,wave,640,0.05085,-0.85396,0.82064,-2.294,-0.834,-15.25
373,wave,660,0.05223,-0.88539,0.86187,0.895,1.579,8.177
373,wave,680,0.08947,-0.83605,0.96688,-0.502,4.567,33.238
373,wave,700,0.01432,-0.79206,0.88579,1.312,3.474,61.209
373,wave,720,0.06595,-0.67617,0.92617,-2.472,1.583,80.385
373,wave,740,0.16158,-0.45864,0.929,4.133,3.593,99.533
373,wave,760,0.03668,-0.30788,0.99326,3.493,1.513,101.528
373,wave,780,0.13946,-0.1688,0.93706,3.383,2.843,111.221
373,wave,800,0.08543,0.21896,0.95314,2.924,7.092,110.512
373,wave,820,0.06636,0.37556,0.84637,-0.273,-4.909,103.019
373,wave,840,0.02385,0.53232,0.92962,-2.178,1.272,95.692
373,wave,860,0.05966,0.62843,0.93465,2.577,1.817,82.114
373,wave,880,0.09016,0.88437,0.81935,0.434,-0.293,58.241
373,wave,900,0.03244,0.89386,0.86491,-2.274,1.286,35.564
373,wave,920,0.07928,0.96322,0.90947,-1.041,0.417,12.846
373,wave,940,0.0798,0.82753,0.84754,1.542,-3.024,-27.969
373,wave,960,0.10621,0.91657,0.86811,-0.923,-0.466,-37.952
373,wave,980,0.02495,0.6984,0.87598,0.39,-3.254,-64.94
374,wave,0,0.03515,-0.42427,0.88756,-3.559,-1.416,101.093
374,wave,20,-0.01649,-0.19816,0.93331,4.836,-2.211,108.329
374,wave,40,0.0603,0.20641,1.02136,-0.549,7.155,97.259
374,wave,60,0.0279,0.32899,0.88415,8.094,3.297,93.328
374,wave,80,-0.03359,0.60003,0.85615,2.163,-0.098,77.425
374,wave,100,0.11694,0.71416,0.89574,-2.018,-0.379,58.914
374,wave,120,0.05164,0.78684,0.9162,1.603,-5.793,41.752
374,wave,140,0.1621,0.88124,0.82152,-1.021,0.194,8.842
374,wave,160,0.07928,0.86884,0.99846,-2.41,-4.558,-18.122
374,wave,180,-0.0344,0.78387,0.96002,1.372,-0.188,-55.759
374,wave,200,0.12267,0.64948,0.88499,-3.042,-0.979,-74.348
374,wave,220,-0.01451,0.39782,0.90817,2.555,-0.557,-90.146
374,wave,240,0.03233,0.27092,0.89442,-2.522,-6.188,-106.839
374,wave,260,-0.02694,-0.08259,0.96848,3.394,1.827,-112.381
374,wave,280,0.06144,-0.29634,0.88271,-0.786,1.462,-99.747
374,wave,300,0.0733,-0.54192,0.95509,2.212,3.117,-97.152
374,wave,320,0.04784,-0.66151,0.92793,-5.191,3.773,-78.255
374,wave,340,0.04501,-0.87367,0.87895,3.072,1.315,-49.83
374,wave,360,0.07458,-0.91668,0.8602,-2.27,-2.57,-21.99
374,wave,380,0.00871,-0.97001,0.90375,-3.146,1.394,14.82
374,wave,400,-0.00945,-0.78885,0.90118,-2.101,-1.32,46.702
374,wave,420,-0.00328,-0.74854,1.01982,-5.661,-5.025,55.999
374,wave,440,0.05438,-0.49733,0.86238,3.496,-3.362,78.068
374,wave,460,-0.00938,-0.2964,0.96614,-2.124,-0.298,103.619
374,wave,480,0.0085,-0.0769,0.9043,-0.078,2.515,111.462
374,wave,500,0.11617,0.13732,0.85633,-2.221,2.695,104.302
374,wave,520,0.01783,0.42959,0.9251,2.686,2.703,90.704
374,wave,540,-0.01164,0.59052,0.94531,2.799,0.459,73.386
374,wave,560,0.13928,0.82715,0.81798,0.035,-2.358,59.133
374,wave,580,0.04879,0.78436,0.87019,2.365,3.773,28.602
374,wave,600,0.07288,0.82096,0.92624,0.461,-2.628,-6.073
374,wave,620,0.09126,0.92201,0.96766,-0.336,2.033,-31.467
374,wave,640,0.00246,0.69723,0.85408,0.683,-3.474,-55.237
374,wave,660,-0.03402,0.61698,0.88516,3.061,0.942,-71.494
374,wave,680,0.05069,0.34931,0.87055,-0.294,-2.97,-98.653
374,wave,700,0.02331,0.14819,0.89389,-0.119,-3.102,-108.727
374,wave,720,0.04902,-0.117,0.89339,2.081,-1.925,-100.296
374,wave,740,-0.00735,-0.14163,0.9712,0.714,-1.273,-109.29
374,wave,760,0.00608,-0.48835,0.88557,0.12,3.512,-80.23
374,wave,780,0.07553,-0.69055,0.96003,-1.888,5.033,-66.778
374,wave,800,0.11742,-0.76599,0.91172,-2.39,2.429,-44.964
374,wave,820,0.07177,-0.87484,0.86956,5.759,-0.383,-14.666
374,wave,840,0.09338,-0.87187,0.95667,2.652,5.995,11.089
374,wave,860,0.01791,-0.76284,0.82463,-3.968,0.837,36.7
374,wave,880,0.10961,-0.68189,0.80908,1.571,0.396,68.106
374,wave,900,0.01616,-0.44552,0.93385,1.642,0.285,91.341
374,wave,920,-0.04473,-0.30338,0.88182,2.882,0.741,101.131
374,wave,940,-0.03413,-0.03047,0.95728,-2.262,5.837,109.563
374,wave,960,0.0645,0.23992,0.86713,-1.421,0.921,108.063
374,wave,980,-0.09163,0.36892,0.9301,-2.905,2.925,93.193
375,wave,0,0.07505,0.54845,0.89092,4.149,-5.586,82.974
375,wave,20,0.05093,0.76916,0.97343,-0.828,4.055,61.094
375,wave,40,0.15075,0.8041,0.81491,-4.518,-3.252,34.3
375,wave,60,0.05856,0.82841,0.9009,-1.147,2.936,15.522
375,wave,80,0.07369,0.84822,0.93595,3.977,-2.416,-12.613
375,wave,100,0.09449,0.83293,0.88002,-1.193,1.152,-29.993
375,wave,120,0.11843,0.73527,0.88399,-2.778,-0.711,-61.12
375,wave,140,0.0672,0.56209,0.89903,-2.062,-0.6,-75.913
375,wave,160,0.1406,0.42316,0.97548,3.009,-2.358,-92.939
375,wave,180,0.12227,0.27104,0.85811,1.746,-4.192,-105.214
375,wave,200,0.05381,0.01511,0.87307,-0.034,-1.395,-99.464
375,wave,220,0.07512,-0.12742,0.85477,1.051,-0.311,-96.252
375,wave,240,0.10947,-0.33009,0.90833,-1.251,-2.507,-102.491
375,wave,260,0.10806,-0.51594,0.96006,-1.218,-0.972,-77.77
375,wave,280,0.14728,-0.65448,0.9004,2.719,2.27,-67.324
375,wave,300,0.15767,-0.8371,0.85533,0.221,3.443,-33.264
375,wave,320,0.132,-0.80751,0.82857,-3.113,-0.836,-15.498
375,wave,340,0.03085,-0.84358,0.88441,2.367,-6.647,1.169
375,wave,360,0.1045,-0.88026,0.87266,-2.753,-2.343,31.836
375,wave,380,0.01078,-0.73347,0.85281,-2.251,-5.55,58.639
375,wave,400,0.068,-0.59896,0.9274,-0.235,2.014,69.761
375,wave,420,0.0553,-0.51844,0.84373,-1.658,-3.106,87.499
375,wave,440,0.04423,-0.29289,0.94046,1.3,2.035,88.569
375,wave,460,0.05755,-0.09872,0.97168,-4.723,0.038,95.513
375,wave,480,0.04373,0.13912,0.82926,1.592,2.354,94.774
375,wave,500,0.18585,0.31728,0.85802,-5.086,7.576,89.607
375,wave,520,0.15701,0.4798,0.86538,0.138,-2.834,78.602
375,wave,540,0.17718,0.63704,0.92401,1.066,-2.543,60.237
375,wave,560,0.19675,0.74916,0.79819,3.344,-1.378,37.637
375,wave,580,0.12214,0.83281,0.83344,-0.641,-1.633,22.941
375,wave,600,0.07542,0.83333,0.833,-0.953,2.249,1.697
375,wave,620,0.0962,0.77925,0.85704,0.737,2.61,-29.853
375,wave,640,0.10129,0.79046,0.92392,5.159,-4.255,-55.843
375,wave,660,0.14754,0.53605,0.92008,-1.72,-2.103,-65.434
375,wave,680,0.06808,0.47924,0.91463,-5.986,0.406,-85.735
375,wave,700,0.18584,0.30105,0.89442,2.464,2.235,-111.927
375,wave,720,0.21859,0.08876,0.83931,-1.991,-1.772,-107.156
375,wave,740,0.12168,-0.21401,0.8621,-0.443,6.702,-92.683
375,wave,760,0.12711,-0.47274,0.9013,-2.503,3.812,-97.164
375,wave,780,0.05014,-0.58455,0.96895,0.078,-4.823,-88.567
375,wave,800,0.05711,-0.68892,0.89059,-2.212,2.854,-71.146
375,wave,820,0.13144,-0.74336,0.87428,2.046,-5.773,-42.283
375,wave,840,0.08687,-0.79111,0.89206,-1.162,2.807,-22.924
375,wave,860,0.04596,-0.89099,0.865,-2.303,-7.256,17.03
375,wave,880,0.0537,-0.90054,0.92414,2.568,-2.045,24.972
375,wave,900,0.07474,-0.77617,1.00412,-0.844,-5.243,54.51
375,wave,920,0.17077,-0.66495,0.9199,3.284,-7.189,65.39
375,wave,940,0.18163,-0.41233,0.9901,2.317,0.53,86.189
375,wave,960,0.15092,-0.34341,0.98496,5.324,-0.069,94.059
375,wave,980,0.06738,-0.19563,0.95987,8.543,-2.194,105.981
376,wave,0,-0.07688,-0.01192,0.97241,3.469,0.767,95.015
376,wave,20,-0.09795,0.34032,1.04661,-4.713,-0.884,85.385
376,wave,40,-0.05704,0.39825,0.93682,-1.358,4.789,80.215
376,wave,60,-0.04113,0.7134,0.95901,1.818,-0.708,55.815
376,wave,80,-0.0846,0.75166,0.89663,2.56,2.069,38.035
376,wave,100,-0.10358,0.81553,0.87726,-4.389,-1.261,3.109
376,wave,120,-0.15146,0.65013,0.98093,-4.917,0.543,-25.199
376,wave,140,-0.14073,0.71545,0.9513,1.211,-2.48,-55.482
376,wave,160,-0.09944,0.50262,0.92034,-0.622,1.039,-68.371
376,wave,180,-0.04872,0.34357,0.84597,-3.032,1.982,-92.455
376,wave,200,8e-05,0.14936,0.87318,-1.876,5.714,-96.831
376,wave,220,-0.08335,-0.13904,0.91304,-1.695,-1.874,-102.776
376,wave,240,-0.06355,-0.34258,0.84979,-0.157,-4.484,-87.817
376,wave,260,-0.01811,-0.51346,0.91386,2.103,-3.768,-77.715
376,wave,280,-0.05394,-0.70482,0.89335,-1.303,4.17,-49.36
376,wave,300,-0.00674,-0.68038,0.8845,-0.207,-2.028,-15.764
376,wave,320,-0.11292,-0.8174,0.95496,-1.795,-3.572,7.908
376,wave,340,-0.07058,-0.74385,0.986,-3.034,5.118,40.915
376,wave,360,-0.06737,-0.6818,0.95801,0.779,-0.207,59.143
376,wave,380,-0.03922,-0.59854,0.90932,-0.786,3.228,81.588
376,wave,400,-0.08846,-0.28371,0.93637,-0.949,1.8,79.778
376,wave,420,-0.13908,-0.04941,0.94377,-4.786,3.461,96.946
376,wave,440,-0.08371,0.23845,0.85117,-0.37,1.285,93.201
376,wave,460,0.00662,0.36569,0.96461,-0.895,0.39,78.734
376,wave,480,-0.02282,0.67546,0.91714,-1.974,3.756,54.272
376,wave,500,-0.03245,0.7361,0.9049,-2.127,-5.4,37.191
376,wave,520,-0.08983,0.69829,0.88018,-1.35,-1.199,14.12
376,wave,540,-0.05404,0.75791,0.85042,0.482,1.969,-16.824
376,wave,560,-0.01407,0.74531,0.96612,-3.302,1.554,-56.167
376,wave,580,-0.07989,0.57493,0.78797,-1.038,5.71,-67.65
376,wave,600,-0.05062,0.43107,0.80751,-6.016,1.381,-79.684
376,wave,620,-0.0173,0.09537,0.88008,-1.8,2.967,-92.556
376,wave,640,-0.10603,-0.02182,0.94874,3.443,0.168,-89.777
376,wave,660,-0.04887,-0.33976,0.88119,2.621,1.511,-88.335
376,wave,680,-0.02883,-0.56135,0.89258,0.768,0.826,-78.675
376,wave,700,-0.03536,-0.71214,0.95824,-0.308,3.885,-55.377
376,wave,720,-0.11309,-0.76376,0.9252,-0.492,-0.524,-24.884
376,wave,740,-0.05921,-0.77804,0.84529,1.195,-0.425,3.616
376,wave,760,-0.0983,-0.72168,0.86195,0.324,-3.64,26.269
376,wave,780,-0.02991,-0.67878,0.91213,0.972,0.567,52.76
376,wave,800,-0.0438,-0.40916,0.90471,-1.936,-2.247,70.958
376,wave,820,-0.10386,-0.26108,0.90851,2.562,-0.517,94.069
376,wave,840,-0.06225,-0.05681,0.88098,3.634,2.11,93.348
376,wave,860,-0.11673,0.18986,0.93339,5.115,-1.397,95.82
376,wave,880,0.01944,0.4237,0.99241,-3.257,-4.716,81.848
376,wave,900,-0.0515,0.57241,0.91347,-0.09,0.3,59.73
376,wave,920,-0.04177,0.71458,0.97422,-6.85,1.828,44.188
376,wave,940,-0.08388,0.75391,1.01163,-2.484,-0.952,10.985
376,wave,960,-0.02821,0.8387,0.91454,-1.624,-1.803,-17.303
376,wave,980,-0.01468,0.69587,0.82287,-0.903,-0.718,-33.869
